Date,Close,High,Low,Open,Volume,Daily Return,MA20,MA50
2024-09-13,1460.016357421875,1470.451266381587,1456.918113729867,1463.7590600068495,8711328,-0.004848599618861527,1479.6542846679688,1493.106376953125
2024-09-16,1458.7523193359375,1468.2206009201684,1452.2088525514882,1464.8993077290231,5481774,-0.000865769811079109,1478.8090881347657,1491.5712646484376
2024-09-17,1459.6942138671875,1464.824832895271,1454.0677548146175,1461.3796100548857,5935328,0.0006456850273792725,1477.63671875,1489.3712377929687
2024-09-18,1450.9197998046875,1469.3110219373734,1448.0447266088618,1457.413766699014,8574714,-0.006011131632325806,1475.8905395507813,1486.7531469726562
2024-09-19,1457.0916748046875,1463.858190669141,1443.0876132109174,1453.6959512825115,16955902,0.00425376716261705,1474.480224609375,1484.4684594726561
2024-09-20,1473.2025146484375,1482.1997658201983,1458.7770437683578,1461.3795684407844,30897320,0.011056847089535138,1473.783740234375,1482.6255493164062
2024-09-23,1480.5887451171875,1488.64417898616,1476.2015834923338,1478.2340798324108,8832314,0.005013723772059109,1472.8307189941406,1481.0010107421874
2024-09-24,1476.6229248046875,1487.6526722077606,1475.1357678514642,1475.7554165819738,17137444,-0.0026785427929117978,1472.2817077636719,1478.9794873046876
2024-09-25,1481.15869140625,1483.6869066134093,1467.5264194610884,1471.1948125268714,7069002,0.0030717162285438526,1472.0660583496094,1477.0387963867188
2024-09-26,1485.12451171875,1491.122760061236,1475.309372285805,1477.8870868947113,18818998,0.00267751209611089,1470.9271423339844,1475.591923828125
2024-09-27,1513.10791015625,1520.345334807694,1479.225468721031,1486.1655345930462,20597478,0.01884245948180774,1471.74755859375,1474.4987036132814
2024-09-30,1463.9324951171875,1511.9181178232873,1461.7761901136828,1506.3908994638518,27008814,-0.03249960872518631,1469.7807861328124,1473.0449633789062
2024-10-01,1452.2830810546875,1475.2100841908111,1450.3002051077794,1467.9726595996829,16431642,-0.007957616967555259,1467.5847473144531,1472.4347509765626
2024-10-03,1394.928466796875,1436.9902726871703,1390.070396353704,1424.275007622252,37757294,-0.03949272356471989,1462.25205078125,1470.9299047851562
2024-10-04,1374.653564453125,1405.2145916660445,1369.9442340651565,1391.9046094477658,37072876,-0.01453472549048096,1456.9751220703124,1468.865419921875
2024-10-07,1358.98876953125,1384.5431070803495,1349.7188488374588,1381.568793209071,22181340,-0.011395449244047784,1452.3104064941406,1466.5528491210937
2024-10-08,1385.3857421875,1389.004514771482,1353.411869524131,1361.2194430814652,17020808,0.01942398145450097,1449.083270263672,1464.4396801757812
2024-10-09,1362.8306884765625,1388.979866453412,1360.74869282372,1385.5594536683957,14310610,-0.016280702929224233,1444.7742309570312,1461.656552734375
2024-10-10,1359.31103515625,1374.132983939481,1357.699948504806,1368.209166456891,22358646,-0.0025826049780599547,1440.7861694335938,1458.9403735351561
2024-10-11,1360.35205078125,1371.4314188021033,1357.1050671377104,1358.2700551936466,7980122,0.0007658406340240731,1435.4472778320312,1456.39767578125
2024-10-14,1360.7734375,1368.2587216327886,1356.5350159311083,1367.6390728953818,12221432,0.0003097629900348231,1430.4851318359374,1453.6682543945312
2024-10-15,1332.5174560546875,1359.9554295521657,1329.2208521541709,1346.8933067731043,33762794,-0.020764648005787145,1424.173388671875,1450.6894091796876
2024-10-16,1342.4814453125,1352.3215164873243,1326.1723376036346,1328.527003000744,20034438,0.0074775675264426855,1418.3127502441407,1448.937451171875
2024-10-17,1344.811279296875,1356.7332239102464,1340.4737382347969,1354.0067695283683,15543660,0.0017354682945600608,1413.00732421875,1447.0596704101563
